GRID_CODE;JSOW;JHAR
43049;91.82489777;299.302948
43050;91.63817596;298.5646057
43051;91;293.629303
43052;89.13085938;285.1295776
43053;87.73350525;276.860321
43054;87.01319122;270.3143921
43055;86.42147827;265.3405457
43056;86;262.4264221
43057;86;261.6367798
43057;86;260.5218811
43058;86;258.9953308
43059;86;257.0205383
43060;86;254.3960419
43061;86;255.6138153
43062;86;255.6338959
43063;86;254.6734009
43064;86.00756073;253.758255
43067;91.61264038;277.862915
43067;90.53473663;275.0158081
43068;92.00038147;281.190033
43069;92.17295837;285.5230103
43070;92.08707428;289.7550964
43071;92.66853333;292.3370667
43072;94.94272614;293.3162231
43073;96;298.2349854
43074;96;298.212677
43075;96;298.2992249
43076;96;298.8142395
43077;96;293.741333
43078;95.27978516;288.3218994
43079;94.34741974;284.908783
43080;93.28783417;283.6526489
43081;91.94139099;281.865448
43082;91.30289459;279.919281
43083;90.5228653;277.7156982
43084;90.29825592;278.3249512
43085;94.14170837;281.137146
43086;100.7967529;283.1629333
43087;106.5895004;285.662323
43088;110.8540573;289.110199
43088;108.9517822;286.0153503
43095;90.08889008;-9999
43096;90.03713226;-9999
43097;89.52141571;-9999
44034;87.77096558;335.3670654
44035;88.68417358;336.579071
44041;95.9865799;332.7885437
44042;95.47738647;329.5057678
44043;94.91238403;325.157074
44044;94.27545929;320.5769043
44045;94;315.7851868
44046;93.52799225;310.6282349
44047;93.08774567;306.193512
44048;92.61277771;302.7773438
44049;92.3914032;297.9812317
44050;92.72006989;297.4152222
44051;92.53988647;294.6289978
44052;91.15825653;285.7237244
44053;88.67133331;276.9306641
44054;86.77178192;269.489563
44055;86.28304291;264.1134949
44056;86;261.151062
44057;86;261
44058;86;260.7055664
44059;86;258.8549805
44060;86;259.5924377
44061;86;261
44062;86;260.5606384
44063;86;260.1790771
44063;86.0495224;260.4618225
44066;88.85614777;269.0516357
44067;91.1984024;277.5555115
44067;91.56813049;277.9098816
44068;92.89899445;283.9057312
44069;93.07635498;288.7357483
44070;91.36090088;289.5965576
44071;91.6218338;290.6218262
44072;94.43306732;294.3836365
44073;95.885849;297.8858337
44074;96;298
44075;96;298.4145203
44076;96;296.2935486
44077;96;292.4605408
44078;95.15641022;283.6921692
44079;95;278.8202209
44080;94.51348114;277.8108521
44081;93.35759735;277.3508911
44082;91.9482193;275.4064941
44083;91.39931488;272.8790283
44084;91.73921204;272.7876282
44085;95.96603394;274.9822998
44086;101.7827225;277.030426
44087;105.5771408;279.9527893
44088;107.7306366;282.6644287
44096;90.71126556;-9999
44097;90.60276031;-9999
44098;90.3653183;-9999
45041;95.98471832;326.2316589
45041;95.99476624;328.4755859
45042;95.8808136;325.4619141
45043;95.44770813;321.2602844
45044;94.98499298;317.1470337
45045;94.41470337;312.1585999
45046;94.10218048;307.3256836
45047;93.97576141;302.8033142
45048;93.47795105;299.9970398
45049;92.9186554;297.5105896
45050;93.18186951;296.0458069
45051;93.49812317;295.53302
45052;92.54668427;289.1951904
45053;90.90344238;281.3360291
45054;87.94704437;271.4247742
45055;86.21396637;263.3536377
45056;86;261
45057;86;261
45058;86;261
45059;86;261
45060;86;261
45061;86;261
45062;86;260.9562073
45063;86.00815582;260.5385437
45065;86.97436523;264.0627747
45066;89.47369385;271.5898743
45066;90.48586273;275.1610718
45067;91.39629364;279.0293884
45068;93.31819916;286.5141296
45069;92.3944931;288.6851196
45070;90.06919098;288.2140503
45071;89.20970154;287.9715576
45072;90.84403229;290.412323
45073;95.07872772;297.212616
45074;96;298.232605
45075;96;298.8626404
45076;96;294.7050476
45077;95.55522919;285.9625854
45078;95;277.502594
45079;95;270.9141235
45080;95;271.769928
45081;93.90673065;271.3828735
45082;92.77337646;269.7424622
45083;92.50228882;266.4885559
45084;94.71308899;267.0385132
45085;98.34379578;269.1966553
45086;100.5577087;272.3680115
45087;103.2079086;275.5892029
45088;105.3279266;278.5004883
45089;105.9694138;279.0364075
45098;90.97808838;-9999
46041;95.9865036;324.993927
46042;96;321.8486023
46043;95.707901;317.409729
46044;95.28018188;313.137207
46045;95;308.7707214
46046;94.88549805;303.9625244
46047;94.42819214;300.3253784
46048;93.9115448;297.4435425
46049;93.46549225;295.0744324
46050;93.77502441;294.5413208
46051;93.99978638;294.038269
46052;94.34221649;293.0858459
46053;93.03957367;285.68396
46054;89.62504578;274.473938
46055;87.08585358;261.0778809
46056;87.13920593;255.3039856
46057;86;261
46058;86;261.1298523
46059;86;261
46060;86;261
46061;86;261
46062;86;261
46063;86;261
46063;86.01794434;261.0072937
46064;86;261
46065;86.73500824;264.2557983
46066;89.93238831;270.8352356
46067;91.23806763;280.7347412
46068;93.67733765;288.7887573
46069;92.26892853;289.8050842
46070;89.29834747;288.1693726
46071;86.65085602;285.3752441
46072;87.0759964;286.2634583
46073;91.818367;293.5079041
46074;96;298.8770752
46075;96;298.9793091
46076;95.48802185;289.0179138
46077;95;277.0849304
46078;94.6244278;269.6739502
46079;94.86517334;266.4606934
46080;94.66996765;266.6699524
46081;94;267.1677246
46082;93.66296387;264.9008179
46083;93.32125092;261.5529785
46084;94.02187347;261.0616455
46085;94.97981262;263.2199402
46086;97.36684418;267.9820862
46087;99.90998077;271.2336426
46088;102.8644867;274.7778015
46089;104.5158386;276.9107971
47042;96;319.8781128
47042;96;316.5906372
47043;95.97371674;313.0520935
47044;95.53333282;309.0554199
47045;95.08930969;305.1380615
47046;94.82489777;301.0830688
47047;94.48801422;298.1236572
47048;94.16824341;295.1255188
47049;94.320961;293.6477356
47050;94.73721313;293.1713257
47051;95;292.7245789
47052;95.01029968;291.7879333
47053;94.98659515;288.9185486
47054;92.90701294;282.2675476
47055;90.21644592;262.527832
47056;91.85671997;276.4083862
47057;91.25965118;276.526001
47058;86.4725647;256.6791382
47059;86;261
47060;86;261
47061;86;261
47062;86;260.7388611
47063;86;260.5472412
47064;86;261
47065;90.44029999;262.0722046
47066;92.10943604;268.9624023
47067;92.39192963;281.109375
47068;93.84820557;290.1611023
47069;93.25413513;292.044281
47070;89.65594482;288.6199341
47071;84.25337982;282.9003601
47072;83.21199036;281.7476501
47073;88.66985321;289.8373108
47074;93.39008331;295.7376099
47075;95.10235596;292.322876
47076;95.32646942;282.1429749
47077;94.74429321;271.5852661
47078;94;261.3355103
47079;94;262.1616821
47080;94;265.0467529
47081;94;264.6092834
47082;94;264.1775513
47083;93.33434296;259.0675659
47084;93.46312714;259.1782837
47085;94.44285583;261.8934631
47086;95.74810791;264.3709717
47087;97.77767944;267.6817627
47088;100.1700211;270.9767151
47089;99.98002625;270.0822144
48042;95.998703;313.9928284
48043;96;310.1293945
48044;95.80957031;305.5839233
48045;95.36593628;301.6010437
48046;95.23509979;297.8153076
48047;94.99914551;294.6273804
48048;94.98512268;292.8532104
48049;95.09862518;292.5931396
48050;95;292.170105
48051;95.12000275;292.0400696
48052;95;291.533844
48053;95.95163727;290.9345093
48054;96;290.4956055
48055;96;290.4465637
48056;96;276.0779724
48057;95.75401306;289.2398376
48058;93.44483948;275.9464111
48059;88.00053406;264.1980286
48060;88.1816864;261.2832642
48061;86;261
48062;92.26125336;258.7110291
48063;100.1177902;258.3672485
48064;100.9656677;256.7613831
48065;108.829689;253.8586426
48066;107.9892197;264.5864563
48067;107.9814529;274.9320068
48068;101.1850815;282.8803406
48069;97.30479431;289.9293518
48070;89.75197601;289.1216125
48071;81.57828522;280.3370972
48072;79.31373596;276.4340515
48073;85.30438232;284.2655334
48074;88.11893463;288.124939
48075;87.42294312;281.7920532
48076;91.14668274;273.8317871
48077;93.19041443;265.6117859
48078;94;261.5264282
48079;94;261.0494995
48080;94.78992462;261.7366943
48081;95.94315338;261
48082;96.13586426;267.0480957
48083;95.12772369;265.9992065
48084;93.32449341;259.9370117
48085;94.12245941;259.0074463
48086;95.47040558;261.1101379
48087;96.44398499;265.0895691
48088;98.28054047;267.4656677
48089;98.5524292;267.4575195
49041;95.52097321;312.0118408
49042;96;310.963623
49043;96;307.098999
49044;96;302.5299377
49045;95.88908386;298.3232727
49046;95.79840088;294.3091736
49047;95.6987381;291.6079102
49048;95.64330292;291.8148499
49049;95.58992767;291.5018921
49050;95.68267822;292.0206604
49051;95.63411713;292.477478
49052;95.03005981;292.1436462
49053;95.25858307;292.4892273
49054;96;291.3594055
49055;96;290.6233215
49056;96;290.3308411
49057;96;290
49058;96;290
49059;96.48583984;268.9849243
49060;95.29515839;269.3973389
49061;100.8595123;269.8735352
49062;112.5577469;262.0494385
49063;123.9035416;252.9815826
49064;121.7820511;249.9677124
49065;122.8450089;248.2017365
49066;117.7246323;259.202179
49067;110.8645706;270.5662231
49068;104.4368668;277.4263
49069;97.25099182;285.0704041
49070;90.11414337;288.2054749
49071;81.77926636;280.1948853
49072;81.52880859;274.9421997
49073;83.84522247;277.2593689
49074;83.63568115;283.3097534
49075;77.49389648;271.2203674
49076;82.9312439;268.4214783
49077;89.41013336;265.9117737
49078;93.86991882;265.5991516
49079;94;267.2225037
49080;95.62330627;267.4725647
49081;100.0661316;261.7589722
49082;99.33554077;270.0354004
49083;98.08353424;273.791687
49084;94;261.3721924
49085;94;258.2628174
49086;94.3427887;258.2090759
49087;94.81800842;260.6477051
49088;96.08773804;263.3439331
49089;97.1023407;264.1469421
49090;97.46669006;264.2203064
50041;95.39073181;309.7682495
50042;96;307.6392212
50043;96;303.410675
50044;96;298.916748
50045;96;294.7494812
50046;96;291
50047;96;291
50048;96;291
50049;96;291.1832581
50050;95.85935974;291.8887329
50051;95.32055664;292.5942078
50052;94.69696045;293.2853088
50053;94.01305389;294.0380554
50054;95.00241852;292.2390442
50055;96;291.3213501
50056;96;290
50057;96;290
50058;96;289.4465332
50059;101.7808914;266.276062
50060;108.8804626;264.682373
50061;127.4703217;276.3889465
50062;126.6680679;268.6834106
50063;123.8797836;251.6783447
50064;126.6747665;246.4174194
50065;125.2748413;248.4845734
50066;117.4292068;259.6139526
50067;107.7484131;270.5120544
50068;98.03753662;279.4874573
50069;90.31078339;288.5971069
50070;87.08517456;289.4393921
50071;85.15338135;285.0690613
50072;86.23773193;280.234436
50073;83.03401947;279.528717
50074;80.16010284;281.2574158
50075;78.57164001;277.1281128
50076;78.03771973;271.5324097
50077;89.18922424;266.5499268
50078;93.04706573;265.2242737
50079;93.91934967;268.456665
50080;95.76100922;269.302948
50081;101;264.1815796
50082;98.39731598;266.3189392
50083;95.59816742;268.8521118
50084;93.74475098;263.4362183
50085;93.01031494;259.2545776
50086;93.29371643;255.4885559
50087;94.23802185;256.3310852
50088;95.79568481;259.1611938
50089;97.21208191;261.7774658
50090;97.28408051;262.6477661
50090;97.14165497;262.9177551
50095;98.1498642;261.5628662
50096;98.36522675;261.1516418
50097;98.3037262;261.3998718
51040;94.55211639;307.1226196
51041;95.40927124;307.4816895
51042;96;304.8230286
51043;96;299.7223511
51044;96;295.4068604
51045;96;291.2218323
51046;96;291
51047;96;291
51048;96;291
51049;96;291
51050;95.71903992;291.4734802
51051;95.344841;290.6156006
51052;94.94361115;289.8619995
51053;94.30819702;293.0364075
51054;94;294.3065796
51055;94.30512238;293.2371216
51056;95.24842072;291.7010803
51057;95.6807785;290.4797668
51058;94.76039124;290.7068787
51059;94.31838989;289.6882935
51060;104.4060287;281.3068237
51061;108.3206177;286.1903687
51062;100.3771133;288.2598572
51063;113.6610718;267.1129456
51064;127.1236572;248.3750763
51065;126.6963577;250.4471436
51066;119.9529572;260.2445068
51067;103.5138321;272.2640686
51068;83.08956146;282.6147766
51069;82.01818848;289.2279358
51070;82.60477448;289.2666321
51071;92.55188751;288.0861206
51072;91.88633728;289.1708069
51073;85.46376038;288.3977356
51074;83.1486969;287.1412354
51075;84.10684204;284.3355713
51076;84.62995911;278.5403137
51077;89.16239929;266.8779907
51078;93;263.0835266
51079;94.15587616;261.8881531
51080;96.07336426;263.9934998
51081;99.49117279;266.916748
51082;96.96392822;264.4077148
51083;93.72445679;263.2493286
51084;94.47307587;263.5086975
51085;94.82583618;262.7407532
51086;94.05641937;256.8315125
51087;94.84985352;256.8941345
51088;96.55937195;259.3651733
51089;98.0657959;260.6647949
51090;99.62862396;259.8964539
51094;100.5470963;258.6315308
51095;100.938797;258.6020508
51096;99.99739838;259.385437
51097;99.50757599;258.3895264
51098;99.41376495;257.0279846
52040;94.11222076;305.0493469
52041;95.29454041;304.3272705
52042;96;301.553833
52043;96;297.5784607
52044;96;294.0247192
