GRID_CODE;JSOW;JHAR
58090;238;185.9911346
58091;238;185.2462006
58092;238;184.7094879
58093;238;184.7202301
58094;239.3267365;183.9385986
58095;240.0223236;183.4015198
58096;241.1529541;185
58097;241.59552;185.7022858
58098;240.6902618;185.1552429
59067;245;183.5850525
59068;245;183.0337524
59069;245;183.4556122
59070;245;184.5479126
59071;245;184.1019287
59072;245;183
59073;245;183
59074;245;183
59075;245;183
59076;245;183.1726227
59077;245;183.4360657
59078;241.0920105;186.5312195
59079;236.8654785;191.4588013
59080;238.1542816;192.9713745
59081;236.7373199;192.784256
59082;236.6186066;193
59083;237.3958893;192.9837189
59084;235.9547272;191.3431702
59085;235.243515;189.8739166
59086;234.6565704;188.5736694
59087;234.0154877;187.4564209
59088;235.8748016;187
59089;237.2662354;187
59090;238;186.6854858
59091;238;186.0896301
59092;238;185.6021881
59093;238;185.5346985
59094;237.6303711;185.4346466
59095;237.7801819;185.2198181
59096;238.1447296;185.2260132
59097;238.8062897;184.9848175
59098;239.0549316;184.5274658
60067;245;183.1778259
60068;245;184.3151245
60069;245;183.4372253
60070;245;183.2962952
60071;245;183.5857849
60072;245;183.2485962
60073;245;183.3798523
60074;245;184.279068
60075;245;184.6080322
60076;245;190.5233765
60077;244.4883728;187.888916
60078;242.0102692;187.8209381
60079;238.8080902;190.2325134
60080;237.4169006;191.6780701
60081;235.7590027;191.3793945
60082;235.5948792;191.3889923
60083;236.7325592;192.2263641
60084;236.5617218;191.8462677
60085;235.9470062;190.8940125
60086;234.9012604;189.0765228
60087;234.0409088;187.8196259
60088;234.4525146;187
60089;236.0836182;187
60090;237.234024;187
60091;238;186.8914642
60092;238;186.509964
60093;238;186.1207733
60094;237.5424042;186.0951538
60095;236.8156128;186.3130188
60096;236.5852509;186.4147491
60097;237.0757599;185.8411713
60098;237.1832275;184.7318573
60099;237.3121796;183.34935
61067;245;181.8587494
61068;245;182.8368683
61069;245;181.9272614
61070;245;182.6276398
61071;245;183
61072;245;183
61073;245;183
61074;245;184.5328522
61075;245;186.7800293
61076;244.7608643;190.9112244
61077;242.9664307;192.9496613
61078;240.8419189;192.2942505
61079;239;191.8171692
61080;236.9100037;190.8816223
61081;235.1934814;190.9074097
61082;234.8910522;190.6868896
61083;235.6501465;191.2034912
61084;236.4877319;191.5195007
61085;236;190.8659363
61086;235.7205811;189.7999878
61087;234.4884644;188.5058899
61088;233.129837;187.1337738
61089;234.6973419;187
61090;235.545929;187
61091;236.5033417;187
61092;237.3463898;187.1868439
61093;237.2839355;187.0019073
61094;236.7619324;187.2380676
61095;236.0663452;187.7920074
61096;235.5328979;187.3437347
61097;235.2022552;186.8562469
61098;235.6857147;185.4331055
62067;245.0706787;186.7573853
62068;245;180.6708069
62069;245;180.6000824
62070;245;182.2506104
62071;245;183
62072;245;183
62073;245;183
62074;245;183.5172577
62075;245;185.4085388
62076;244.2767029;188.0871429
62077;242.6312103;192.3288879
62078;240.7357178;194.1421509
62079;239.1538544;193.076767
62080;237.4661865;191.7911224
62081;235.4378662;190.7398376
62082;234.0798798;189.8090515
62083;233.3754272;189.8360291
62084;233.5449371;190.5473022
62085;235.0114288;190.750412
62086;235.0321808;190.7458496
62087;234.8246002;190.0180054
62088;233.4931488;188.8383179
62089;233.8353882;188.2749939
62090;233.5755463;187.7122192
62091;234.7268219;187.7328033
62092;235.7246857;187.6999664
62093;235.7209015;187.7782898
62094;235.3962708;188.6685638
62095;234.5172119;188.2454834
62096;233.9394379;187.618927
62097;233.7340088;187.1021118
62098;234.1408997;184.7544708
63067;245.3519135;187.3759766
63068;245;187.786972
63069;245;181.5857544
63070;245;183
63071;245;183
63072;245;183.1990204
63073;245;183.4456177
63074;245;183.9512482
63075;245;185.567627
63076;244.3358917;190.3726654
63077;242.9114532;195.8787537
63078;241.1318665;194.7088623
63079;239.4682465;193.4646149
63080;237.3418884;191.9154205
63081;235.5635376;190.6417694
63082;235.1960754;189.3842316
63083;234.6119537;188.9524994
63084;234.3819733;189.5956726
63085;234.0532227;190.4949646
63086;234;191.3063507
63087;233.7953033;191.7483215
63088;233.455246;190.7948608
63089;233.031723;189.8462982
63090;233;188.9796143
63091;233;188.8572998
63092;233.8787994;187.7314606
63093;234.1241913;187.7457581
63094;233.573822;188.4344788
63095;233.9330292;187.438858
63096;234.2053833;185.7745667
63097;234.5612488;184.1668243
64067;245.6331482;187.9945526
64068;245;193.3126068
64069;245;188.6976776
64070;245;186.4586639
64071;245;184.2642822
64072;245;184.1398468
64073;245;184.2236481
64074;245;184.7338104
64075;244.726944;188.1711273
64076;244.3080902;192.875824
64077;242.9225464;195.7276459
64078;241.3779602;195.057785
64079;239.5852356;193.221344
64080;237.2557831;191.2883148
64081;236.8226013;189.8029022
64082;236.3385468;188.9129333
64083;235.9038849;188.0961151
64084;235.3375397;188.6624603
64085;234.7986908;189.2855835
64086;234.1907349;189.8169556
64087;233.7837677;190.7167358
64088;233.8766022;190.9483185
64089;233;187.9633636
64090;233;189.3140564
64091;234.3036346;188.8460999
64092;236.6667175;186.523941
64093;237.2576294;185.8345947
64094;238.2705536;184.3341217
65067;245.9143982;188.6131439
65068;246.1388245;196.8312531
65069;245;195.2787933
65070;245;190.5118256
65071;245;186.928299
65072;245;186.8168945
65073;245;186.8837585
65074;245;187.5765839
65075;244.5739594;191.7392578
65076;244.3532715;194.9377899
65077;243.2651978;194.959549
65078;241.8690186;193.9857178
65079;240.194458;192.1248016
65080;238.407196;190.2886658
65081;238.0790405;188.4549866
65082;237.4015656;187.3178253
65083;237.1604462;187.01297
65084;236.7909393;187.5855255
65085;235.8353119;188.3735199
65086;235.5090179;188.8103027
65087;235.6344604;189.2291107
65088;238.9024658;188.0428772
65089;239.2651215;185.7631989
65090;240.1821442;186.1425018
65091;241.5809784;184.5014191
66067;250.672699;198.5447845
66068;248.3628082;205.6322937
66069;246.2408142;196.6766205
66070;245;192.1754303
66071;245;189.5912781
66072;245.3075409;189.1133728
66073;245.150589;190.1228943
66074;245.0938416;190.7663727
66075;245.2571259;191.7756958
66076;245.0758209;193.5598602
66077;243.8306885;193.936615
66078;242.1984253;192.5753021
66079;240.6592102;190.992691
66080;239.5090332;189.5132904
66081;239.1810303;187.7667084
66082;238.469223;185.8224182
66083;238.4413452;185.8607178
66084;238.33461;186.4608307
66085;238.0135345;187.1901398
66086;237.9996796;187.5001678
66087;241.7356873;186.5524902
66088;245.2653351;184.8592224
66089;246.6880188;-9999
67068;249.4090424;205.9186096
67069;247.707901;199.1668854
67070;245.1228943;191.1975861
67070;245.9702148;195.3344574
67071;245.6575317;190.7169647
67072;246;190.5263062
67073;246;191.4226685
67074;245.597702;191.1785889
67075;245.933609;191.4261627
67076;245.5249634;191.4762268
67077;244.1381836;191.3614197
67078;242.2524567;190.781189
67079;241.0758362;190.0976868
67080;241.4086151;188.461441
67081;240.6278687;186.9212952
67082;240.107666;185.0150146
67083;242.0068665;184.6668091
67084;245.335022;185.9002991
67085;248.3216095;185.7239685
67086;250.3458252;-9999
68071;246.4286957;193.1333618
68072;246.1578522;192.1558075
68073;246.289032;190.4230194
68074;246;190.1148682
68075;246.0294647;189.8822479
68076;246;189.4566193
68077;244.3889465;189.1298218
68078;243.4478607;188.4421844
68079;242.6557465;187.9207306
68080;243.7180328;186.870697
68081;245.9634552;186.1280365
68082;249.0434875;185.6117554
68083;253.5999756;184.9737244
69072;247.4298859;191.6394653
69073;247.7082672;191.2482758
69073;247.6772614;189.7115173
69074;247.5774231;189.0101013
69075;246.5919647;187.8345795
69076;246.3178101;187.2917786
69077;248.1998901;186.8105011
69078;247.8872528;185.9249115
69079;251.7765045;184.7025909
69080;256.7141418;184.3347015
70073;252.1368561;-9999
70074;253.7488098;187.667099
70075;253.0312653;185.8493347
70076;252.1860809;185.3053894
70077;258.2227783;184.2586365
