GRID_CODE;JSOW;JRIP
53100;88.03630829;206.970047
53100;88.35061646;206.9533234
53101;89.54425049;-9999
53102;94.42295837;-9999
53103;99.4829483;-9999
54037;75.34828186;221.9320374
54038;76.52606964;222.769928
54039;76.66707611;222.7358093
54040;76.82607269;222.8273773
54041;76.57514191;222.3590088
54042;76.67743683;222.3753204
54043;76.83183289;222.6882782
54044;76.86343384;222.7302856
54045;76.87838745;222.7651978
54046;77.33298492;223.2901917
54047;77.46662903;223.5465393
54048;77.89834595;223.8983459
54049;78.40047455;224.4004822
54050;79.19810486;224.9890747
54051;79.74985504;225.2276764
54052;80.37507629;225.3812103
54053;80.8306427;225.8681183
54054;81.43572235;225.710144
54055;81.75895691;225.6440277
54056;82.03436279;225.4784393
54057;82.45456696;225.4545593
54058;82.67431641;225
54059;83.23832703;225.4718323
54060;83.5251236;225.4767151
54061;84.08456421;225
54062;84.09116364;224.091156
54063;84.59616089;224.5961609
54064;85.57458496;226
54065;86;226
54066;84.71372223;224.3000031
54067;83.33556366;220.5561218
54068;81.80695343;217.9731293
54069;81;211.4237213
54070;81;205.5809021
54071;81;202.1226196
54072;80.43301392;201.5735016
54073;79.08348083;202.8463135
54074;79.36214447;203.6774292
54075;78.62911224;204.473526
54076;78.74697113;207.1468811
54077;84.65428162;212.2275848
54078;89.59522247;219.0797272
54079;92.03517914;221.2368011
54080;83.27378845;219.0645142
54081;82.67797089;219.8986206
54082;83.11782837;221.0437622
54083;84.59712219;219.3852844
54084;83.00787354;219.159256
54085;76.23204041;219.8413391
54086;78.67070007;219.2211609
54087;83.26105499;218.9805756
54088;87.20134735;218.8316803
54089;90.34861755;217.8591003
54090;91.11871338;216.1187134
54091;91.26070404;216.2064209
54092;90.81333923;216.6355743
54092;91.16998291;216.0065155
54093;88.76926422;218.1059265
54094;87.09966278;218.8085938
54095;86.31200409;219.7405701
54096;88.2312851;219.9131927
54097;89.43823242;219.8039703
54097;89.41988373;218.4333038
54097;88.31908417;218.5233612
54101;90.69256592;205.2486572
54102;91.64984131;203.6032867
54103;95.24208832;-9999
54104;99.33065033;-9999
55037;75.57775879;222.4375
55039;77.51338959;223.6272278
55040;77.61058807;223.6804962
55042;78.09564972;224.6795654
55043;78.02109528;224.789856
55044;77.86300659;224.7577362
55045;77.79676056;224.7194061
55046;78.08049774;224.8674927
55047;78.38419342;225.3545837
55048;79.02787018;225.5506592
55049;79.70861053;225.7086182
55050;80.32842255;226.3284302
55051;80.94228363;226.7224731
55052;81.52571869;226.7113953
55053;81.85359955;226.8536072
55054;82.41139221;227.0446777
55055;82.41024017;227.4309998
55056;83.10670471;226.9181824
55057;83.20178986;226.4299622
55058;83.835495;227.3036346
55059;84;226.9370422
55060;84.41150665;226.3133392
55061;84.40531158;225.9709015
55062;85.20368195;225.426239
55063;85.71350861;225.7135162
55064;85.84732819;225.8473206
55065;86;226
55066;85.16291809;224.4182281
55067;83.63417053;221.2402649
55068;82.45378113;217.9492645
55069;81.13925934;214.2932587
55070;81;210.0372925
55071;81;206.8373108
55072;80.97626495;205.0145569
55073;80.84507751;204.3380127
55074;80.97377777;202.9970398
55075;80.85250854;205.0231781
55076;82.04187775;208.7093811
55077;88.57459259;211.6635437
55078;93.47084808;220.7260742
55079;96.49533081;224.711792
55080;93.20836639;225.8690033
55081;97.20885468;228.032608
55082;98.42798615;229
55083;94.64767456;223.4598846
55084;93.61651611;219.4223328
55085;87.27733612;221.3608551
55086;86.52533722;221.7548523
55087;90.6887207;220.776001
55088;92.56349182;220.2818756
55089;94.25627899;219.6066742
55090;93.00611115;218.0061188
55091;92.58607483;217.2231445
55092;91.93148041;216.6125641
55093;90.36097717;218.3031464
55094;88.09284973;219.8239746
55095;87.55113983;220.6755981
55096;88.98032379;220.5384674
55097;90.31511688;219.8412628
55098;90.82085419;218.5835114
55101;91.95840454;205.9119415
55102;92.45684814;203.3924103
55103;93.73920441;200.8066864
55104;95.26154327;199.5336761
55105;98.24868774;-9999
55106;102.2022476;-9999
56042;79.25185394;226.7074432
56043;79.17068481;226.4381104
56045;78.84679413;226.2323914
56046;79.26659393;226.3177795
56047;79.63548279;226.8497009
56048;80.04129791;227.0913849
56049;80.90149689;227.1942902
56050;81.38894653;227.6144867
56051;81.87416077;228.2091827
56052;82.68109131;228.7046051
56053;82.94785309;228.3037262
56054;83.08633423;228.285965
56055;83.20022583;228.1875153
56056;84;227.4666138
56057;84;227.9801941
56058;84.11073303;227.3712158
56059;84.59182739;227.5743256
56060;85.15345001;227.3685455
56061;85.34536743;227.1830444
56062;85.63464355;226.8885193
56063;86.27217102;226.272171
56064;86;226.2275238
56065;86;226
56066;85.5843277;225.1686554
56067;84.63838959;223.6500092
56068;83.63704681;220.7808838
56069;81.99472046;218.4784088
56070;81;215.8529816
56071;80.95770264;213.2402802
56072;80.20626831;213.4037781
56073;80;211.5431519
56074;80.85372925;213.3378296
56075;81.98405457;213.3483429
56076;84.12145233;213.1770935
56077;89.55771637;217.6602173
56078;95.54776001;222.9363098
56079;101.2075424;228.1735382
56080;102.142067;231.0557251
56081;101.6015167;230.2778625
56082;100.7179489;228.8405151
56083;98.33312988;227.2412872
56084;97.83401489;223.5223541
56085;95.76978302;223.4296875
56086;96.08808136;223.193573
56087;95.93679047;223.1568604
56088;97.11499786;222.7611084
56089;96.40943146;221.4094391
56090;94.99023438;220.0395508
56091;94.22621918;219.2262268
56092;93.45540619;218.2163544
56093;92.5456543;218.2611389
56094;91.68315125;219.49646
56095;90.950737;220.4686584
56096;89.93517303;221
56097;91;219.8496399
56098;91.66565704;217.3691101
56099;92.26865387;214.4388428
56100;93.55322266;209.4021454
56101;92.60650635;206.3552856
56101;93.60747528;207.3540497
56101;92.89334106;205.7944183
56102;93.76835632;204.0713196
56103;93.53131104;200.697525
56104;93.34415436;197.6503296
56105;95.43951416;197
56106;99.69577789;197.1633759
56107;102.7836304;-9999
57046;80.0791626;227.3377075
57047;80.27890015;228.2733765
57048;80.71974945;228.7075806
57049;81.22212982;228.9879303
57050;81.96192169;229.1638031
57051;82.56266022;229.5626526
57052;83.29000092;229.5800018
57053;83.84140778;229.8414154
57054;84;228.6957703
57055;84.28572083;229.1851959
57056;84.38555908;228.7589722
57057;84.70746613;228.7355347
57058;85.26821136;228.7887878
57059;85.84646606;228.8464661
57060;86.28372955;228.2589722
57061;86.3775177;228.3775177
57062;86.88167572;228.7633514
57063;87;228.113266
57064;86;226.6398468
57065;85.59703064;226.4206696
57066;85.02838898;226.3238678
57067;85.72160339;226.092804
57068;83.49806976;223.762146
57069;81.9061203;221.1152802
57070;81.2374649;219.0610046
57071;80.64768219;218.9286346
57072;80;220.3201599
57073;80.07355499;221.19104
57074;80.32701874;222.5800476
57075;80.84381866;222.5328217
57076;82.30300903;222.7418976
57077;87.41425323;226.5034027
57078;95.01443481;229.2881622
57079;102.6478577;231.6455231
57080;103.5874405;230.9855804
57081;103.6425476;230.14151
57082;102.6974487;229.7403259
57083;100.8453369;229.5999603
57084;101.1971588;227.7097168
57085;101.3902512;226.9803925
57086;101.0171127;225.7368774
57087;100.9947128;225.4378204
57088;100.0871277;224.5512085
57089;98.67967987;223.3591919
57090;97.36790466;222.8697662
57091;96.68016052;221.9752197
57092;96.25397491;220.1847076
57093;95.9128952;217.9974976
57094;95.20140076;219.2832947
57095;94.46552277;219.9951172
57096;93.01102448;220.5635071
57097;92.22952271;220.0985107
57098;92.84670258;217.6122437
57099;93.88686371;215.008194
57100;93.79732513;209.8419037
57100;94.99314117;213.7608948
57101;94.51237488;208.0202179
57102;94.72325897;205.364563
57103;94.46221161;201.9394073
57104;93.34651947;197.8859253
57105;94.99660492;197
57106;97.88300323;197
57107;101.2188263;197
57108;103.1800766;197
58041;81.28044128;230.1040192
58042;82.14672852;231.0039368
58043;82.59378815;231.1358795
58044;82.70413971;231.1734619
58045;82.13074493;231.0214844
58046;82.50373077;230.8718262
58047;81.70108032;229.9213867
58048;82.05422974;230.2086945
58049;82.43701935;230.7501373
58050;83;230.6519165
58051;83.13523102;231.0692291
58052;84;231
58053;84;230.7934875
58054;84.87879944;230.1525269
58055;85.11308289;230.2076416
58056;85.61608887;230.2052917
58057;86;230.1676941
58058;86.28936005;230.2893677
58059;86.56338501;229.86026
58060;86.79590607;230.5656738
58061;87.30109406;230.4458771
58062;87.91363525;229.9293518
58063;87.09766388;229.0997162
58064;87;228.0346527
58065;85.29766083;227
58066;82.94317627;227.0400238
58067;82.36351776;227.405426
58068;81.32376862;225.6535339
58069;80.8817215;223.0634766
58070;80.24954224;220.0011292
58071;80;221.1560669
58072;80;223.0566864
58073;80;224.7201233
58074;80;226.3218536
58075;80;227.8616486
58076;80.8737793;230.3957062
58077;83.9986496;231.4911346
58078;91.78108215;232.8081055
58079;102.4535294;233.5066528
58080;103.3753281;231.9680176
58081;104.6131363;230.4545746
58082;103.8594437;230.404892
58083;102.5357971;230.9099121
58084;103.4628372;229.874176
58085;104.741272;228.5126801
58086;104.4347;227.4384155
58087;103.1140366;226.390213
58088;101.8623428;225.5206757
58089;100.2336273;225.656601
58090;99.78299713;225.7681732
58091;99.04633331;224.7693634
58092;98.83795929;222.9398346
58093;98.88092041;220.8881989
58094;98.51714325;220.5161743
58095;98.17237091;219.4056702
58096;96.9003067;219.9467468
58097;95.70219421;220.7022858
58098;95.41494751;219.5618744
58099;95.97425079;217.0111237
58100;96.02085114;213.7786713
58101;96.18414307;210.892395
58101;95.2375946;208.0440826
58102;95.49788666;206.3014832
58103;94.8191452;202.6423492
58104;93.82459259;198.7333679
58105;94.58117676;197
58106;97.42701721;197
58107;99.72349548;197
58108;101.6649017;197
58109;103.3352432;196.719101
58110;104.7120895;196.1340637
59041;81.40945435;230.3912048
59042;82.50256348;231.6816406
59043;83;232.2588501
59044;83.13314056;232.3389587
59045;83.49250793;232.5758057
59046;82.92771149;232.1346741
59047;83.39351654;232.4833069
59048;82.88761902;230.9324188
59049;83.80630493;231.7546997
59050;83.98277283;232.0578461
59051;84.33129883;232.5749054
59052;85.02124786;232.1271362
59053;85.44101715;232.5127106
59054;85.83040619;232.2310944
59055;86.02610016;232.0279999
59056;86.41004944;232.4068298
59057;86.72956848;231.9038696
59058;87.36166382;232.009613
59059;87.72029114;231.7016296
59060;88.3605423;231.4379578
59061;88.81490326;231.9722748
59062;88.80496216;231.6428223
59063;88.13739777;230.2966156
59064;87.30308533;229.6148224
59065;85.14248657;228.7122955
59066;81.8366394;228.0523529
59067;80.66533661;228
59068;80.03375244;227.4847717
59069;80;225.8123169
59070;80;223.2429504
59071;80;222.8980713
59072;80.80442047;225.1198883
59073;80.31775665;226.6311798
59074;80;228.2087708
59075;80;230.3287048
59076;80.37898254;232.0843658
59077;80.94065857;233.6724548
59078;87.47822571;234.3486633
59079;95.35973358;233.4663696
59080;99.79979706;232.5143127
59081;104;230.4410095
59082;104;230.4842072
59083;103.5959702;230.987793
59084;104.2168579;229.7573853
59085;104.1934509;228.6554413
59086;103.9170914;227.4078522
59087;103.4409409;225.3383179
59088;102.6438522;225.1624908
59089;101.5710831;225.110672
59090;102.155899;224.911911
59091;101.7995529;224.3647308
59092;101.2043686;223.8560028
59093;101.1757736;221.8566437
59094;101.3039627;220.6303711
59095;101.3837967;219.3314362
59096;100.48452;219.596756
59097;99.25506592;220.1967163
59098;98.44911194;220.8126831
59099;98.0308075;219.4675293
59100;98.10706329;215.9513702
59101;97.71478271;211.7542877
59102;96.15289307;207.3522491
59103;94.64698792;203.0041656
59104;94;198.9411926
59105;95.07788849;197.6129913
59106;96.65394592;196.9093781
59107;98.23332214;196.6243591
59108;100.0262527;196.5843811
59109;101.5489731;196.5878601
59110;102.8348923;196
59111;103.434433;195.5280304
60041;81.52979279;230.9425812
60042;82.50884247;231.9562836
60043;83;233.4287109
60044;83.88233185;233.7998962
60045;84;234.1015167
60046;84.39704132;234.3685608
60047;83.94334412;233.1109009
60050;84.95700073;233.3542938
60051;85.71141052;234.2164612
60051;84.95552826;233.3421631
60052;86.2148056;233.7197571
60053;86.4526062;234.3421478
60054;86.95545959;233.9671783
60055;87.30119324;233.5610504
60056;87.65466309;234.0660095
60057;87.97957611;234.3172607
60058;88.9205246;232.9911346
60059;88.98762512;233.5865021
60060;89;233.7694244
60061;89.39096069;233.3909607
60062;89.28115845;233.3118591
60063;88.89546967;231.5072784
60064;87.36790466;230.9300232
60065;84.57511139;229.7192383
60066;81.54430389;229.3458862
60067;80;229.1979675
60068;80;229.0317078
60069;80;227.2154083
60070;80;225.2578735
60071;80.30258179;224.5452271
60072;82.58399963;226.6164703
60073;82.82387543;228.5658569
60074;80.29246521;229.905365
60075;80.33907318;231.6781464
60076;81.56437683;234.2481537
60077;81.65943146;235
60078;83.7846756;234.604248
60079;88.13674927;233.8634338
60080;96.07107544;233.160965
60081;101.6929932;231.1414948
60082;103.7941132;230.2974396
60083;103.4937973;230.8662872
60084;103.2845383;230.1234436
60085;103.1443787;228.9927063
60086;103.176857;227.1829529
60087;103.0409088;224.9831696
60088;102.6666336;223.3572845
60089;102.4234924;223.4632263
60090;102.9252701;223.3834991
60091;103.7329712;223.158493
60092;103.5298996;222.5565338
60093;103.0662766;221.4713287
60094;103.0951538;220.7327118
60095;103.3130188;220.5531464
60096;103.0109634;221.2442627
60097;101.874527;221.9706879
60098;100.8681335;221.4878998
60099;99.69326019;221
60100;99.50395966;216.969101
60101;98.29156494;212.0769196
60102;96.66535187;207.5002441
60103;95.56082916;203.7294617
60104;94.03002167;199.5822144
60105;94.87971497;198.3758392
60106;95.31567383;197.0474854
60107;96.87000275;196.585083
60108;98.46578979;196.1547699
60109;99.68522644;196.04245
60110;101.0242004;196
60111;102.4315338;195.8759308
60112;102.0789337;195.2576904
61041;81.94877625;231.428772
61042;82.46076965;232.8190765
61043;83;234.1107941
61044;83.80198669;234.9421234
61045;85.27338409;235.7294006
61046;85.97662354;236.44487
61047;85.87359619;236.6832123
61051;86.63198853;235.6858978
61052;87.00740814;235.5496216
61053;87.6084671;235.3903198
61054;87.955513;235.715332
61055;88.44971466;235.8391571
61056;88.96253204;235.9625244
61057;89.33868408;235.7300262
61058;89.45555115;235.9819641
61059;89.75088501;235.8493347
61060;90.06982422;236
61061;90.27281189;234.6751709
61062;90;235.3694153
61063;89.4420166;233.199295
61064;87.1481781;231.7499237
61065;83.71634674;230.651062
61066;80.92240143;230.4435272
61067;80;230.3034515
61068;80;230.2163544
61069;80;228.3438721
61070;80;226.7599182
61071;80.45223236;226.7634125
61072;80.84668732;227.8294525
61073;81.92819977;230.1057892
61074;80.14604187;231.5992737
61075;80.91985321;233.240448
61076;81.48291779;235.2984009
61077;82.66347504;235.0071869
61078;84.84565735;234.4631958
61079;88.75814819;233.1209259
61080;94.52937317;232.4037628
61081;100.1930313;230.8889923
61082;103.2785873;230.2041473
61083;103.1551132;230.6017456
61084;103.0158768;231.4328613
61085;103;230.1707001
61086;103;227.1637726
61087;103;224.4039307
61088;103;221.5404053
61089;103.492363;221.4275818
61090;104.2052231;221.545929
61091;104.6002197;221.5514984
61092;105.4667664;222.3736877
61093;105.7141571;222.0038147
61094;105.2200012;222.2380676
61095;104.7920074;222.8009491
61096;104.6551285;223.3114014
61097;103.745018;222.9041595
61098;102.4892807;221.3413086
61099;101.1678772;220.4708862
61100;100.141037;216.2542572
61101;98.95839691;211.5832672
61102;97.69714355;208.260849
61103;96.49185181;204.7523956
61104;94.83324432;200.9503479
61105;94.64180756;199.0799255
61106;95;197.8043671
61107;95.36499023;196.7965546
61108;96.43597412;196.0962524
61109;97.77451324;195.7869873
61110;99.26422119;195.386734
61111;100.9365463;195.5271301
61112;100.5795135;194.7402039
61113;101.0052719;195.2915802
62042;83.12797546;233.7084503
62043;83.49887085;234.731781
62044;84.52080536;235.8166351
62045;86.03959656;236.9931335
62046;87.07162476;237.6061249
62047;87.39927673;237.6825104
62048;87.42651367;238.1891327
62051;87.26312256;235.9830017
62052;88.085495;236.9781494
62053;88.70443726;236.762558
62054;88.89929962;237.2579041
62055;89.7159729;237.6398621
62056;90;237.8025818
62057;90.33453369;237.3345337
62058;90.76280975;237.7029724
62059;91.36439514;238.3061218
62060;91.22090912;237.2299347
62061;91.43146515;236.9599915
62062;91.18284607;237.4858246
62063;89.5955658;235.1486206
62064;86.16146851;233.22612
62065;82.96509552;232.1511993
62066;80.1714325;231.5439911
62067;80;231.3526917
62068;80;231.1717529
62069;80;230.1322784
62070;80;228.7756805
62071;80;228.2065277
62072;80.34642792;229.7337189
62073;80.16582489;231.530777
62074;80.07523346;233.2915497
62075;80.20754242;234.7859039
62076;80.83742523;235.7018433
62077;83.17049408;234.8095551
62078;86.6707077;233.5860748
62079;91.48866272;233.4549103
62080;96.0688324;232.5990295
62081;100.2192917;231.0308838
62082;103.5884628;230.0954742
62083;104.1984863;230.0819855
62084;104.5496674;229.9976349
62085;103.9885635;229.1069336
62086;104.1627197;227.9001617
62087;104.1573792;226.0286255
62088;104.4352188;223.9897614
62089;105.1176834;223.1249847
62090;105.6949921;222.4244537
62091;106.0412292;222.4656219
62092;106.3999405;223.3122253
62093;106.7782822;223.0016327
62094;107.0966568;222.8541718
62095;106.3158264;223.8248749
62096;105.8567886;224.237854
62097;104.8525772;223.368103
62098;103.8591003;220.1898956
62099;102.7301331;218.6909637
62100;101.4277267;215.5120392
62101;100.0763702;212.7215576
62102;98.7874527;209.6214905
62103;97.68347931;206.243576
62104;96.50267029;202.9058228
62105;95.85713196;200.6117096
62106;95.36154175;198.9531555
62107;95.3114624;197.9067688
62108;96.13130951;197.1193237
62109;96.63932037;195.8352203
62110;97.62495422;194.9519348
62111;99.1728363;194.7238922
62112;99.32345581;194.4615784
62113;99.47383118;194.742691
63043;84.38440704;235.7463074
63044;85.90372467;237.4614716
63045;87.41672516;238.4587097
63046;87.92611694;239.1487732
63046;87.98587799;239.0302124
63047;88.01557922;239.1034851
63048;88.05219269;239
63052;89;238.8361664
63053;89.61264801;239.3015289
63054;89.98537445;239.204361
63055;90.82842255;239.2314758
63056;91.06327057;239.7625732
63057;91.19732666;238.8123169
63058;92.09618378;239.4003754
63059;92.3944931;239.7925873
63060;92.44561005;239.3969269
63061;92.52449799;239.048996
63062;91.80330658;239.1574554
63063;88.71360779;237.4634552
63064;85.63809204;234.75
63065;83.33618927;233.6305084
63066;80.49169922;232.5204163
63067;80.01438141;232.5733185
63068;80;232.4841003
63069;80;232.9272614
63070;80;231.4579773
63071;80;231.1129456
63072;81.39311981;231.8450623
63073;83.00928497;233.6239014
63074;84.32050323;233.9512482
63075;83.81690216;235.567627
63076;81.95949554;235.3358917
63077;84.08309174;234.0054474
63078;88.9858551;234.0027161
63079;93.10114288;232.9559021
63080;96.84315491;232.0358429
63081;101.0280075;230.7817688
63082;104.4427032;230.5980377
63083;106.0542831;230.5237427
63084;107.3372421;229.7133484
63085;106.9273529;229.1473236
63086;106.3712006;229
63087;106.2586136;228.5253296
63088;106.4120407;227.191864
63089;106.899353;225.7615204
63090;107.5674667;224.8286285
63091;107.714592;224.7145844
63092;107.7477036;224.5858917
63093;107.8370972;224.305481
63094;108.1119232;225.3769226
63095;107.6178818;224.0351563
63096;106.8990097;222.2482452
63097;105.8427963;220.1612244
63098;104.7549133;218.465683
63099;103.7682037;216.7297516
63100;102.7251663;216.1497345
63101;101.3381424;213.3381348
63102;99.9754715;211.7179871
63103;98.91503143;208.3898468
63104;97.85459137;205.0617065
63105;97.12224579;202.3608551
63106;96.53238678;200.3550415
63107;96.43021393;199.439209
63108;96.48406982;198.5631866
63109;97.0397644;197.3550415
63110;97.45806885;195.9280701
63111;97.87638092;194.5011139
63112;98.24402618;194.2440338
63113;98.59423065;194.594223
63114;98.94442749;194.9444275
64044;86.39009094;237.8643188
64045;87.34320831;239.3264771
64046;88;239.7031403
64054;90.99512482;240.6703644
64055;91.22854614;240.8353271
64055;91.61475372;241.5589905
64056;92.01460266;241.388092
64057;92.69851685;241.1350098
64057;91.91095734;240.2705383
64058;93.12220764;241.2579498
64058;93.27880096;241.7198639
64059;93.07836914;241.0783691
64060;93.61589813;241.3208008
64061;93.5970459;241.1534119
64062;91.45354462;241.0540619
64063;89.12638855;238.1839294
64064;87.43003082;236.3565826
64065;85.00678253;234.9734192
64066;81.36832428;233.3999329
64067;80.91654968;233.4364319
64068;81.03063965;233.4691315
64069;80.68249512;234.2010803
64070;80.52597046;232.9085236
64071;82.02980042;233.2058868
64072;85.12831879;234.3382721
64073;87.84862518;234.9725037
64074;89.6757431;234.8446808
64075;87.5182724;235.1675873
64076;83.93618774;235.2647552
64077;86.37367249;234.1948853
64078;90.29523468;233.217865
64079;93.67108154;232.4114532
64080;97.55043793;231.6250153
64081;101.4099731;231.4113007
64082;104.8319778;231.1692657
64083;108.0026093;230.9038849
64084;109.0766907;230.3375397
64085;109.5570068;229.7705841
64086;109.1686935;229.1881714
64087;108.8548431;228.6416321
64088;108.8580704;228.3820801
64089;109.5706329;227.7110596
64090;109.8321304;227.2317352
64091;110.5602036;226.5172882
64092;111.5362473;225.6508331
64093;108.9878616;222.5889282
64094;108.8381729;220.3864899
64095;108.2079773;218.1887512
64096;107.5652313;216.1253052
64097;106.849617;214.9898987
64098;105.5308914;213.6516113
64099;104.7172775;213.8873138
64100;103.9053116;214.1399078
64101;102.6845627;213.6234589
64102;101.4192734;211.8851624
64103;100.1357727;210.5520782
64104;99.19881439;207.7161865
64105;98.45793152;204.6477814
64106;97.7273941;202.2588501
64107;97.41307068;200.9603577
64108;97.39191437;200.0631409
64109;97.98522186;198.9387512
64110;98.57801056;197.5322418
64111;99.17079926;196.1257477
64112;98.81931305;195.6182709
64113;99.01508331;195.4712677
64114;99.58454132;195.584549
64115;100.4591064;196.4591217
65044;86.18810272;238.4507141
65045;87.7819519;239.4830322
65046;88;240.2666473
65057;93.66414642;242.612442
65058;94.17668915;243.1766968
65059;94.15391541;242.884491
65060;94.40312958;242.4260712
65061;94.76170349;241.8304138
65062;94.53495789;241.3712311
65063;94.22064972;238.1413422
65064;89.98607635;236.299942
65064;92.38476563;236.5927582
65065;86.09384155;235.159729
65066;83.28871155;234.315918
65067;83.2283783;233.2101288
65068;83.28108215;234.1973877
65069;82.04610443;235.1760864
65070;81.126297;234.2621002
65071;81.49812317;234.0127563
65072;84.75122833;235.1183624
65073;87.57051849;235.6449738
65074;88.32016754;235.535965
65075;86.39096069;235.410553
65076;85.48545074;235.088913
65077;87.60112762;234.2651978
65078;90.18908691;232.9709473
65079;94.01649475;232.3981476
65080;97.93585968;232
65081;101.8556595;232
65082;105.399437;231.7007904
65083;108.7204819;231
65084;110.9356766;230.6615448
65085;111.9184036;230.2088318
65086;111.9304581;229.8703766
65087;111.2589722;229.385437
65088;111.5493622;229.6192322
65089;116.2651215;229.5875397
65090;116.9981689;228.7135925
65091;117.7887802;227.2431641
65092;115.0622482;225.1141968
65093;110.5702362;220.702652
65094;108.3674622;217.6346283
65095;108.0580215;215.2399292
65096;108.2650375;214.0881195
65097;107.4581528;212.8960571
65098;106.6682663;212.6514282
65099;105.8226166;212.4789886
65100;104.9565811;212.2608948
65101;104.0905533;212.0428009
65102;102.8678665;212.0119476
65103;101.6311493;210.6618958
65104;100.4569931;209.1144562
65105;99.71382141;206.3325195
65106;98.99118042;204.5574799
65107;98.3598175;202.5048218
65108;98.66934967;201.3581848
65109;99.22369385;200.2383728
65110;99.89427185;199.1268158
65111;100.3232803;197.9183502
65112;100.1182785;197.2600098
65113;100.1567764;196.61763
65114;100.7231903;196.7231903
65115;101.6231766;197.5546722
66045;87.78606415;240.2823334
66057;94.50273132;244.3227234
66057;95.43341827;245.362442
66058;95;244.4976044
66059;95.13172913;244.3926239
66060;95.41928864;243.3227844
66060;96.01137543;243.5630035
66061;97.0605011;243.515686
66063;96.79309082;239.9330292
66063;96.46723938;239.3466492
66064;94.76999664;238.4935913
66064;96.11304474;239.1027374
66066;85.63626099;234.8673401
66067;85.84123993;234.7428589
66068;85.89842987;236.2404785
66069;84.80135345;236.9741516
66070;83.28427887;237.0347595
66071;80.9416275;234.8245239
66072;84.98501587;236.4799957
66073;86.30118561;236.5450897
66074;86.18766785;236.1955261
66075;86.67194366;235.4275055
66076;87.3349762;235
66077;90.09506989;234.8306885
66078;92.13705444;233.1984253
66079;95.34809875;232.6665192
66080;98.46439362;232.3467865
66081;102.2681274;232
66082;105.9831619;232
66083;109.1840591;231.0696411
66084;112.8761215;230.9482727
66085;113.9570465;230.7533875
66086;114.0260162;230.5261841
66087;113.9245987;229.8454742
66088;115.9487915;230.1482239
66089;121.6591492;230.6601715
66090;123.3721085;229.515213
66091;123.1784363;227.7021027
66092;118.0671768;223.3605347
66093;113.0468063;219.0189667
66094;109.3850403;215.1598969
66095;108.8231125;213.5584412
66096;108.7035065;212.3046722
66097;108.2973328;211.5054016
66098;107.7516708;212.005249
66099;107.0534515;212.1632233
66100;106.1316376;211.8759155
66101;105.0439072;211.3827057
66102;104.0952682;211.0698395
66103;103.109108;210.2627106
66104;101.9071732;209.0763702
66105;101.094223;207.3795471
66106;100.3226929;205.1253357
66107;100.1371689;203.8613129
66108;100.3714218;202.8507538
66109;100.9132767;201.776474
66110;101.662178;200.6044769
66111;102.1508865;199.4671478
66112;101.720993;198.7146912
66113;101.5017776;197.9527435
66114;101.8666534;197.8566132
66115;102.8778076;198.5673676
67057;96.15411377;246.3466034
67058;96.21916962;246.8058929
67059;95.83093262;245.9020386
67059;97.12719727;247.1913757
67060;96.95292664;244.7156372
67060;97.33419037;246.8222504
67061;97.14048767;244.2686005
67061;98.07299805;244.686554
67062;97.64102173;243.525116
67062;98.34549713;243.9098053
67062;98.08292389;243.1915894
67065;93.08420563;238.1856384
67067;87.83622742;236.7327576
67068;87.87535858;237.6443024
67069;87.57686615;238.3072815
67070;84.22276306;237.8256073
67070;86.51398468;238.2001953
67071;84.37837219;236.912796
67072;86.04257965;236.942337
67073;87.50363159;236.9886932
67074;88.12796783;236.3726196
67075;88.40376282;235.4538422
67076;90.19444275;234.798584
67077;93.89876556;234.4419861
67078;95.91352844;233.4904175
67079;97.97815704;233
67080;100.0771332;233.1445007
67081;103.1574173;232.2667694
67082;106.3442078;232
67083;110.0004272;231.8793488
67084;113.7008972;231.6212311
67085;115.40522;231.3781738
67086;116.8305206;230.6687012
67087;116.8407516;229.8155212
67088;117.1479721;229.2150116
67089;121.4576263;229.345993
67090;127.3905029;229.9891205
67091;124.9528885;227.1348724
67092;119.6617203;223.098587
67093;114.7061081;218.7061157
67094;110.6518173;214.5564117
67095;110.197113;213.3660583
67096;109.8632736;212.2506866
67097;109.4521103;210.7322235
67098;108.9029694;211.0970306
67099;108.2258377;212.2353363
67100;107.1706314;211.9374847
67101;106.1684875;211.3355865
67102;105.3051224;210.2461548
67103;104.5524902;209.6296692
67104;103.5431824;208.3729248
67105;102.6852036;207.2156219
67106;102.2692719;206.2204132
67107;101.9768829;205.2177887
67108;102.4791565;204.2019806
67109;103.2883835;203.2621613
67110;104.0731583;202.1947479
67111;104.7662506;200.8761902
67112;104.1265335;200.0599365
67113;103.3783112;199.2107086
67114;103.1212769;198.8692932
67115;104.0929871;199.808609
68056;96.98664856;248.0806122
68057;97.04203796;247.0516052
68058;97.443367;248.1040649
68058;97.76691437;248.4605865
68059;97.71278381;248.594574
68059;98.09266663;248.6474762
68060;98.6654892;246.7732086
68061;99.03220367;245.4646606
68062;99.20687103;244.1060638
68062;99.53795624;242.1751556
68063;100.3712692;241.0688171
68064;98.41721344;240.1025391
68065;94.15842438;238.6799011
68071;89.00925446;237.8409576
68072;89.55249786;237.5343323
68073;90.98483276;236.8605499
68074;91.54491425;236.039566
68075;92.45985413;235.1925507
68076;93.67809296;235
68077;96.91196442;234.4576569
68078;99.66776276;233.9571533
68079;101.5028;233.1161194
