GRID_CODE;JSOW;JHAR
80102;136.355072;240.7460632
80103;136.5344849;242.0943146
80104;137.3003082;242.3555908
80105;137.7427979;243.2709503
81097;134.9338989;237.725174
81098;135.1980743;238.8410339
81099;135.5189514;239.9615326
81100;136.0405579;240.571106
81101;136.5424805;240.9085236
81102;136.7510223;240.7510223
81103;137.0696716;241.4896545
81104;137.7836761;241.7362518
81105;138;242.2470093
82098;135.4943085;237.8393402
82099;135.8552856;238.956955
82100;136.3436432;239.6640472
82101;136.9941254;240.3091431
82102;137;240.3253479
82103;137.208374;240.5157928
82104;137.6231232;240.8300018
82105;138;241.1383057
83099;135.9446716;237.9701233
83100;137.0890045;238.8795319
83101;137.4693756;239.2572632
83102;137.1760101;238.9681702
83103;137.3499146;239.2848206
83104;137.9212341;239.9718475
83105;138.3589783;240.6588745
83106;138.5886993;241.572937
84099;135.9915466;-9999
84100;137.8343811;238.0950165
84101;137.8371582;238.3492584
84102;137.7849884;238.7010345
84103;137.8260651;239.0901184
84104;138.3967438;239.6904755
84105;138.7294006;240.2908173
84106;138.9029541;240.9100952
85100;136.825592;236.4143524
85101;138.3273315;238.3273315
85102;138.4536743;238.5925293
85103;138.4015045;238.9443054
85104;138.8722382;239.5052948
85105;139.1086426;240.0815582
85106;139.2984467;240.4328308
86101;137.6699524;236.3997345
86102;138.6924896;238.6924896
86103;138.9123383;238.9123383
86104;139.2488861;239.15448
86105;139.5117645;239.5057373
86106;139.7041779;239.8604431
87102;138.5143127;236.3851318
87103;139.1183014;238.9308624
87104;139.5695038;238.6671906
87105;139.9155121;238.9299164
87106;140.1099243;239.2898254
88103;139.3586731;236.3705139
88104;139.5797882;238.3656158
88105;140.0001373;238.3540955
88106;140.5156555;238.719223
89104;140.2030334;236.7520599
89105;140.1740875;237.6539001
89106;140.4677429;238.1486053
89107;141.1322174;238.5269012
90105;140.8946533;236.5230865
90106;140.853714;237.1194458
90107;141.697113;237.9101868
91106;141.5292816;235.8951569
