GRID_CODE;JSOW;JRIP
47089;81.8618927;206
48042;55.7575264;201.1042938
48043;56;200.0694427
48044;56.41016388;200
48045;56.39234543;200
48046;58.87313461;200
48047;59.48905563;200
48048;58.7660675;200
48049;57.54044342;200
48050;60.18096161;200
48051;60.64446259;200
48052;60.45562744;200
48053;59.57883835;200
48054;61.64220047;201.8299103
48055;52.57790756;194.8610687
48056;44.49890137;191.7765198
48057;45.85279465;194.032135
48058;45.53231049;190.6723938
48059;38.27313995;190.7906494
48060;39.3633728;190.0772552
48061;35;190
48062;44.15106583;196.6114655
48063;55.11547852;197.8760376
48064;54.55178833;201.359375
48065;61.91484451;214.0463867
48066;58.80174637;216.4111786
48067;63.52108765;208.8331757
48068;66.94827271;205.2640686
48069;69.75198364;204.9850616
48070;69.00222778;207.3248291
48071;67.39846039;208.2202148
48072;66.96992493;208.767334
48073;66.50971222;208.0294189
48074;66.68248749;206.9465332
48075;66.12644958;206.1264496
48076;65.55205536;205
48077;65.98034668;206.1314545
48078;64.61839294;204.9386597
48079;64.05044556;202.9576416
48080;68.98537445;201.9642487
48081;74.66278076;204.473526
48082;70.61295319;206.1065979
48083;66.68587494;205.8369751
48084;62.7650032;201.7649994
48085;68.61973572;201.1354523
48086;78.05878448;203.5832977
48087;75.85906982;205.4927826
48088;79.2461319;205.4061584
48089;83.09331512;206
