GRID_CODE;JSOW;JRIP
26041;298.0762024;167.9957733
26042;302.0295105;171.8408508
26043;296.5305481;178.0771637
26044;294.4785156;178.1441956
26045;295.8868103;165.7676239
26046;295.2893982;153.8592834
26047;294.5445251;141.9958801
26048;294.8123474;144.1188354
26049;295.5291443;154.5103912
26050;294.6981506;176.7418976
26051;294.4645386;177.5673828
26052;294.4256287;178.8539429
26053;294.6656799;177.5144501
26054;295.5065308;168.5795288
26055;296.2113037;157.8672333
26056;296.8259277;159.1425476
26057;299.7203674;170.6224823
26058;314.3870544;164.7877197
26059;317.5474854;163.2017212
26060;333.5751953;153.9884644
26061;333.3622437;154.7286224
26084;320.5967712;164.2866058
26085;320.0925598;165.1773529
26086;319.5874023;166.6504364
26087;319.3209534;166.5804596
26088;319.0532532;165.3226166
26089;318.0575256;164.3485718
27031;324.0896606;169.1075592
27031;327.7636414;169.338562
27032;323.7556458;169.7125397
27043;296.5823669;176.6415863
27046;297.6889954;153.3970032
27047;298.6274414;143.5363922
27048;296.9949341;148.5791779
27049;296.5104065;161.0041504
27050;295.4794922;169.5252686
27051;294.9172363;172.97435
27051;295.171875;171.2171631
27052;295.4746399;168.9901276
27053;296.0252075;164.479248
27054;296.9646606;154.0096741
27055;297.7509155;145.786499
27056;296.200592;154.9666138
27057;297.586731;173.7737122
27058;321.7122498;160.9728088
27059;332.1643066;155.0650787
27060;333.0673828;154.9464722
27060;333.135498;155.7368622
27060;334.6701965;153.4850159
27061;332.1553955;156.107132
27067;319.5892944;167.8084869
27068;319.9396057;167.1068726
27069;319.7791748;167.4416199
27084;319.9429016;165.7715607
27089;317.9156799;166.1444702
28030;321.0435486;168.1070404
28031;321.1102295;168.5239563
28032;319.5519714;168.9104004
28033;318.5883789;168.7176819
28034;316.8948975;168.8921509
28035;315.155304;168.7023926
28036;314.5414429;167.0829163
