GRID_CODE;JSOW;JRIP
21037;313.3254395;156.1584167
21038;314.9366455;148.335083
21039;314.7095947;143.8479004
21040;313.5994568;141.8868256
21041;308.5496826;149.8344574
21042;306.8118591;153.918869
21043;310.4250793;150.4649048
21044;313.2180786;144.5666351
21045;316.0111084;138.6683502
21046;317.6878052;132.9273529
21047;317.8930054;128.6239014
21048;319.3721924;125.2490005
21049;320.0212402;123.8566895
21050;320.6702881;122.4643784
21051;321.3193665;121.0720673
21052;321.3754578;120.8478165
21053;327.4078674;125.7969666
21054;337.1650696;131.8956604
21055;339.8295898;145.2625732
21056;334.6705322;150.2685089
21057;313.5688477;163.4742126
21058;313.2429504;157.1792297
21059;320.5023499;146.1277771
21060;322.0479736;146.1037903
22024;329.5075378;160.4824371
22025;330.0307312;158.6691132
22026;331.9671326;156.0822754
22027;334.7849731;153.9806366
22028;334.4522705;152.5228882
22029;334.1765747;150.6710205
22030;334;148.6210938
22031;332.7536926;145.2610931
22032;330.6352234;145.2270966
22033;329.1469116;146.1886902
22034;327.7608337;145.7878876
22035;321.8970642;152.2306976
22036;316.0332642;158.6734924
22037;310.1694946;165.1162872
22038;310.5278625;159.6840363
22039;309.1624146;156.9955292
22040;308.4733582;156.3887329
22041;307.0491333;161.4181519
22042;307.0559387;161.5596161
22043;310.8980408;158.7878723
22044;313.7966003;153.2041321
22045;316.5895996;147.3058624
22046;315.1797791;141.9997406
22047;314.2712402;137.0479126
22048;315.8133545;133.5227203
22049;317.3554382;129.9975281
22050;318.8975525;126.4723282
22051;320.0881958;123.7865067
22052;323.1534729;125.2676468
22053;324.7052917;139.774826
22054;324.3640137;156.2219238
22055;322.9458008;159.8100433
22056;318.1958923;162.0552673
22057;296.8823547;174.7540741
22058;297.728363;172.6351624
22059;306.6285706;162.3399353
22060;314.5690308;156.2517242
23026;332.346344;157.9187164
23027;334.2678528;156.0151367
23028;334.7318726;155.0365753
23029;334.6600342;153.5895691
23030;334.473114;151.7058411
23031;333.4726868;148.9907837
23032;331.3539734;151.1362915
23033;329.0046082;151.4260712
23034;325.4780579;154.2551117
23035;318.9940491;160.7058105
23036;313.1302795;167.1486053
23037;307.2664795;173.5914001
23038;304.5488281;173.4621735
23039;310.711731;160.2922974
23040;310.3545227;164.3213806
23041;318.8371887;160.0630798
23042;314.3200073;163.9314575
23043;311.1420898;166.4286346
23044;314.3751221;161.8416443
23045;314.1680298;156.3660583
23046;313.0791016;149.3996429
23047;314.2947388;139.4081726
23048;318.3677673;128.1727448
23049;319.8861084;124.700592
23050;321.4044189;121.2284164
23051;314.8987427;135.3244781
23052;309.2397156;150.7341614
23053;308.898468;167.1812744
23054;307.5623169;171.7494659
23055;305.8641052;171.9946442
23056;301.7212524;173.8420258
23057;293.1344299;176.9248505
23058;291.4563599;178.2718201
23059;295.3542175;176.375
23060;301.442749;172.5097351
23061;307.7106323;168.0323181
24024;272.4130859;205.2085266
24028;334.4035645;156.4938965
24029;334.1349487;156.2474213
24030;334.2161255;154.1721039
24031;331.6090698;152.5123901
24032;329.5059814;158.5379944
24033;327.2818909;161.7454834
24034;324.5401306;167.0310822
24035;323.3910217;169.1981049
24036;316.2846069;175.2298126
24037;309.3693848;179.6459045
24038;309.5482178;171.9769745
24039;313.0088501;165.5092926
24040;322.086853;162.8195038
24041;330.6252441;158.7080231
24042;328.7502441;160.9246826
24043;319.3612976;167.3272247
24044;313.6525574;168.6945648
24045;312.9440308;160.1661987
24046;312.2355347;151.6378326
24047;315.6897278;139.9442139
24048;320.1703796;127.470108
24049;316.5852966;132.0428009
24050;309.0427856;148.1585236
24051;302.4614258;163.3882751
24052;295.8800354;178.6180115
24053;293.6686707;182.7208405
24054;293.1239319;182.2164917
24055;292.5792236;181.7121429
24056;292.8812866;179.6555176
24057;290;179
24058;290.6747131;178.6626434
24059;294.5634766;177.605072
24060;300.2001648;175.1554871
24061;305.2554932;172.938736
25029;333.5634155;157.3326569
25030;333.4087219;156.3415985
25031;331.1132202;159.5501862
25032;328.4102783;165.3864594
25033;326.0092773;169.9026794
25034;322.6948547;177.1894531
25035;321.9910278;178.2092896
25036;322.9023743;179.0641785
25036;320.5064697;178.3196411
25039;325.6464233;148.4262238
25040;326.599762;144.094696
25041;323.3024292;157.3085175
25042;319.1793518;166.3485718
25043;310.7489014;171.9415436
25044;307.6314087;172.3576813
25045;312.1004639;162.4043884
25046;312.6040344;152.9543762
25047;317.6440735;140.4914246
25048;324.9224243;128.0731201
25049;311.8077393;147.9759521
25050;298.6314697;171.9353027
25051;296.3103638;176.9306335
25052;294;182.8155518
25053;293.9577942;183.6181335
25054;293.4130859;183.1137848
25055;301.1098022;172.3351593
25056;300.9384766;170.1294861
25057;290.0817566;179.0817413
25058;290;179
25059;294.1939697;178.5320282
25060;298.5828552;178.0223999
25086;280.6815186;198.3854065
25087;281.0656433;198.3564453
26030;331.9118347;159.8875732
26031;330.4927063;163.6321869
26032;328.728241;167.0630188
26040;320.2467346;152.2207947
26041;307.5566101;168.6565857
26042;306.3739624;173.1432953
26043;300.1650085;177.5388184
26044;299.7447815;176.5341949
26045;308.4923401;165.4034119
26046;315.7581482;153.5255127
26047;323.0364685;141.1072235
26048;321.4346924;142.8650513
26049;306.3611755;154.1509552
26050;299.952179;175.8778381
26051;298.6454773;177.1028442
26052;298.2464905;178.4335022
26053;299.0331421;177.7131958
26054;306.0335999;168.592041
26055;313.8476257;157.71315
26056;308.9956665;160.6034546
26057;292.8542175;176.1198578
26058;291.5674744;179.0664978
26059;295.0187073;180.100708
26060;299.621521;179.6743622
26061;302.5450134;179.629837
26084;276.0523071;200.8138733
26085;274.7281494;202.3307495
26086;272.524353;205.2407532
26087;275.0048828;204.4922485
26088;280.3068848;200.3560638
26089;286.4309082;195.9023743
27031;327.0117188;168.9273376
27031;329.644104;162.8973846
27032;327.9248352;167.4756012
27043;299.2249146;178.7485199
27046;318.4083252;153.8541412
27047;326.8138428;141.780365
27048;320.1036377;147.3709869
27049;311.8458252;160.4270477
27050;305.7803955;168.9234009
27051;304.2657166;170.8188934
27051;303.1723633;172.0166016
27052;305.8111267;169.0782166
27053;309.0863037;165.1956482
27054;317.3874207;154.2405853
27055;323.8035889;145.921814
27056;311.5714722;156.7776337
27057;292.4240417;178.1687012
27058;294.9458313;179.4756622
27059;297.778595;180.5492096
27060;299.3832397;180.9956055
27060;301.5652466;181.0707245
27060;301.6658936;180.5553894
27061;303.6914368;180.8050995
27067;321.6540527;181.4400635
27068;321.7343445;180.493454
27069;320.4260254;180.9992828
27084;273.8368835;203.3704529
27089;282.4981384;198.3726807
28030;321.0749817;172.7193604
28031;323.1493225;171.47435
28032;324.8268127;170.3941345
28033;324.699585;176.7980042
28034;323.8588257;183.4357605
28035;323.665863;186.9567719
28036;326.3230286;186.4922333
28037;329.2047729;186.2217102
28038;328.0262756;183.1248169
28058;298.2966003;180.0840759
28059;301.0313721;181.0631866
28059;299.7099915;180.7941742
28060;301.7085571;181.0998535
28064;315.4224854;182.9365692
28065;317.5269165;183.0641327
28066;319.4380798;183.1495972
28067;320.0107422;183.3398132
28068;319.8405762;183.0297546
28069;319.6660461;181.5616455
28080;272.1653748;205.351532
28081;271.1262512;206.5522919
28082;271.3148804;206.365799
29030;317.9545593;172.8071442
29031;321.5546875;170.0556488
29032;322.8393555;171.5900421
29033;323.8392639;176.9312897
29034;324.5088501;182.5722351
29035;323.3774414;188.3661346
29036;326.2705688;186.523407
29037;326.8908081;185.0599365
29038;325.4034119;185.1721497
29039;323.1146851;186.0726166
29064;316.4511108;183.2813873
29065;317.835968;183.4946747
29066;319.6325378;183.7357025
29067;317.976593;183.8643951
29068;316.849823;184
29069;313.3950806;184
29080;270.6228638;207.9158936
29081;269;209.0645752
29082;269;209.1908722
29083;269.052002;209.212204
29085;269;209.57547
29091;281.2190857;197.2109985
29092;282.3754883;196.5799408
30027;311.3525696;195.7453461
30028;313.1348877;191.819809
30029;321.7261963;177.8584595
30030;321.1663513;173.8394928
30031;319.6203003;172.0247955
30032;322.6941223;170.4293976
30033;325.9832458;173.6938019
30034;325.8717957;180.0433197
30035;323.1317139;185.5691986
30036;324.1268311;183.8080139
30037;321.6051331;185.4333038
30038;317.9228516;188.6019745
30039;318.2457275;189.7315826
30040;313.6010132;189.8734741
30041;300.213623;193.9909058
30064;318.1774292;183.6914063
30064;318.4203186;183.717392
30065;319.79776;183.9529114
30066;319.7371521;184
30067;315.7296448;184
30068;312.5357666;184
30069;309.8329773;184
30069;308.0432129;183.9049377
30070;306.7958984;183.8986053
30078;273.7537842;206.3048401
30079;272.749054;206.9485779
30079;269.4272766;208.7705231
30080;269.3725281;208.7999268
30081;269;209.0000305
30082;269;209.1098175
30083;269;209.2138367
30086;269;209.46698
30086;269;209.4383545
30087;269;209.4242706
30089;269;206.7158356
30090;271.0355835;205.8479767
30090;273.0313416;202.3359375
30091;274.2750244;201.5064087
30091;276.641571;199.0810089
30092;276.567688;198.8123169
30092;279.907959;197.3479919
30093;286.4917908;193.8516846
30094;290.644989;192.0664215
30095;294.6085815;190.2850189
30096;299.0122375;188.3176727
30100;332.2695618;173.4200439
30101;333.6630554;173.1471558
31026;305.7727051;207.5792389
31027;307.4594421;201.8889313
31028;309.5569153;196.4133911
31029;317.1192932;184.8118439
31030;317.9931335;179.3171387
31031;314.5368652;178.4264984
31032;320.6432495;174.9954529
31033;327.6945496;171.313385
31034;324.7746277;177.3696289
31035;318.3887024;186.2801666
31036;315.4856262;188.6436768
31037;311.8033447;191.8123474
31038;308.1210632;194.9810181
31039;308.1741333;196.2479858
31040;301.7618713;196.7857361
31041;291.6580505;198.3715668
31042;290.992981;198.3356628
31057;317.5012207;180.434967
31058;315.3278809;182.9650726
31069;305.5457153;184.1626892
31069;304.1437378;183.9891968
31070;302.7674255;184.6596069
31071;301.4181824;185.1050415
31077;275.7426147;202.8253479
31078;274.6121216;203.7428741
31079;269.025116;208.9865112
31080;269.0256653;208.9862061
31081;269;209.0019836
31082;269;209.0708466
31083;269;209.2011261
31083;269;209.2011108
31083;269;209.1143799
31083;269;209.1796112
31084;269.0328979;209.2415924
31087;269.8592834;209.1900024
31087;269;209.3724976
31090;276.0321045;206.8205719
31090;279.3400879;205.1539307
31091;281.908783;202.3398132
31091;277.0330505;200.5662231
31092;281.7026978;198.8555908
31093;284.1331177;196.2457123
31094;288.4012451;193.6733856
31095;294.808136;191.142746
31096;298.6965637;189.6216431
31099;318.098877;183.1164246
31100;317.6461487;183.4351501
31102;331.2673645;173.947525
31103;329.7028503;-9999
32026;302.9090576;209.4398193
32027;301.6670227;209.618103
32028;301.8008728;206.4812775
32029;307.4214478;196.3005371
32030;310.1459961;188.7629395
32031;308.7788696;187.3173065
32032;315.8301392;183.6352386
32033;318.3954163;182.4242554
32034;312.8043823;186.4542542
32035;306.4740906;195.0231781
32036;303.6325378;197.4862976
32037;301.2829895;199.0543976
32038;298.3193054;201.3600616
32039;297.577179;202.8940735
32040;290.2940979;202.5427399
32041;290.6542664;198.8773956
32042;290.4293823;198.5235443
32044;289;198.9848022
32045;289;198.966095
32047;294.1507263;191.4496002
32056;316.4509888;183.5835571
32056;316.4378052;184.1861267
32057;317.2672119;183.7895355
32058;317.7603455;184.2094116
32070;299.9931946;184.4689178
32071;297.7744751;185.8634186
32072;295.1000977;186.8352203
32078;282.0316467;194.3407288
32078;281.531311;194.5542908
32078;277.7486267;199.9160309
32078;273.2622681;204.0771179
32079;270.7501831;206.9580841
32080;269;209
32080;269;209
32081;269;208.9927979
32081;269;209
32082;269;209.0210876
32083;269;209.1062469
32084;269.0666809;209.1658783
32084;269.2425232;209.1738892
32085;269.5819397;209.2689972
32085;269.4364624;209.2239532
32087;270.0130005;209.1684418
32088;270.7493896;209.0317383
32089;277.5295715;206.1670685
32089;271.1098633;208.9341888
32090;283.7259827;203.4161987
32091;288.0993652;200.7336578
32092;287.6511536;200.5559387
32093;289.4628601;198.4502869
32094;293.0572815;196.1195526
32095;296.6516724;193.5293274
32096;300.2002869;191.6898346
32097;306.0878906;189.7598724
32098;310.8762817;187.5717163
32099;310.8334351;187.6683044
32100;309.6965332;188.442337
32101;306.6259766;190.4288635
32102;303.6557312;192.3399658
33026;301.585968;209.6271515
33027;300.0837708;209.8421478
33028;299.0213623;209.9963531
33029;297.7084045;207.7529602
33030;302.1932983;198.3222656
33031;303.9657593;195.9570923
33032;308.544281;193.3870087
33033;305.7671204;195.5489807
33034;300.1761169;199.5789795
33035;294.5594788;203.7662048
33036;291.4372559;206.7398682
33037;289.492981;207.9867249
33038;289.2070313;207.9191437
33039;289;206.9391785
33040;289.0579834;203.7419739
33041;289.4030457;200.1735687
33042;289.7615662;198.7461395
33046;289;198.9380188
33047;290.2347717;197.2593536
33048;291.178009;196.0547028
33056;316.3782654;184.4768524
33057;316.7390442;185.2121429
33058;316.9172668;185.0474548
33059;317.0179443;184.9716644
33069;304.6723328;183.5446625
33070;301.4423218;184.2247467
33071;297.9124451;185.6434326
33072;295.5253906;186.4446106
33077;289.6360474;185.0848389
33078;277.0795898;199.5738068
33078;275.8175964;201.1410065
33079;269;209
33080;269;209
33081;269;208.9891052
33082;269;208.4705963
33082;269;208.9250183
33082;269;208.8352356
33083;269;209.0197601
33084;269;209.0674896
33087;274.2147522;207.3278503
33088;279.4591675;205.3055878
33089;287.96521;200.7506866
33090;293.4509583;198.8756256
33091;294;199.2649536
33092;293.4265137;199.8617096
33093;294.8051453;199.4328918
33094;295.4907837;198.432251
33095;296.1763916;195.9885712
33096;300.017334;193.7525024
33097;303.723175;191.991806
33098;306.2667236;190.4200745
33099;306.5079956;191.335144
33100;304.0532837;192.9609985
33101;301.1374207;194.5868378
33102;298.6588745;195.039093
33105;322.5241089;-9999
34026;299.6842041;209.5867767
34026;299.3720398;208.8563538
34027;299.0217896;210.0081482
34028;298.7868347;210.2158356
34029;297.4063416;209.7539063
34030;294.9303284;207.6402893
34031;296.5744324;205.7562714
34032;298.7298584;204.6437225
34033;293.138855;208.6737213
34034;289.6059875;210.5733643
34035;289.6315002;208.7897491
34036;289.6285706;207.9103394
34037;289.4751282;207.5879059
34038;289.1891785;207.5203094
34039;289;206.3340454
34040;289;202.9615631
34041;289;199.0892181
34042;289;198.9334869
34047;289;198.9828339
34048;289.6235962;198.2592163
34049;290.6872559;197.3348694
34056;315.9928589;185.5918121
34057;316.7978821;185.4433289
34058;316.8045349;185.4626617
34068;310.9158325;183.511322
34069;306.4953003;183.2258453
34070;302.5118103;183.9116821
34071;299.8242188;184.9091339
34073;310.9910583;173.8798676
34074;312.2548523;172.7207031
34076;298.7071533;175.583725
34076;298.3535156;175.44104
34077;294.4593811;180.2605438
34077;287.9983521;187.1745911
34078;269;208.8994293
34079;269;205.0670319
34080;269;203.6579437
34081;269;204.3420715
34082;269;207.9471283
34082;269;207.3937683
34082;269;203.9433594
34084;269.020752;209.0009613
34085;269.1314697;209.0061188
34087;278.2371216;205.6172943
34088;287.9989014;201.7281342
34088;283.7959595;203.526947
34088;283.52948;203.550415
34088;284.7522888;203.1636505
34089;292.8890076;199.520874
34090;293.902771;198.905777
34091;294;198.683197
34092;294;198.9128723
34093;294;198.7386627
34094;294;198.3098297
34095;294;198
34096;295.5380249;197.0496216
34097;298.0815735;195.47789
34098;300.6251526;193.9061584
34099;300.8921509;194.7934113
34100;300.4753418;196.1728821
34101;297.7688599;196.5404053
34102;294.8088684;196.9332428
34103;294.399353;197.6286469
34104;296.2683105;197.4911652
34105;306.2316589;189.2597656
34106;314.1845703;181.6350403
35026;299.3052368;208.5116119
35027;298.7083435;210.2727966
35028;297.993042;211.0011749
35029;297.2866516;211.7149811
35030;294.4685974;212.968277
35031;290.2973328;214.9213257
35032;289.0574951;214.708847
35033;289.0830078;212.9252319
35034;289.1085205;211.1416321
35035;289.1340332;209.358017
35036;289.1325989;208.4307251
35037;289.120697;207.8362122
35038;289.1087952;207.2417145
35039;289;205.6405792
35040;289;201.1226196
35041;289;198.4212494
35042;289;198.5883942
35043;289;198.4577332
35056;315.8557739;186.2736969
35057;315.8947144;187.0336304
35058;316.3921204;186.4249878
35059;316.3721924;185.9971771
35067;318.0131836;183.92276
35067;314.9981995;183.6714783
35068;310.6615295;183.492569
35069;303.4151917;183.0973663
35070;300.0429382;183.7390747
35071;299.1718445;184.002594
35072;305.9923401;178.1396027
35073;311.7563782;173.4678192
35074;314.4208069;171.2607574
35075;316.9594727;165.0269928
35076;306.1385498;167.4641113
35077;289.0794373;185.6248016
35078;269;205.6483154
35079;269;202.1452026
35080;269;198.6420898
35081;269;199.238327
35086;277.7881165;205.6521454
35087;279.3597107;204.9967194
35088;283.6794739;203.2315826
35088;283.5872498;203.3783417
35088;288.639801;201.2882538
35088;287.0712585;201.7084656
35089;290.605957;200.3708038
35090;294;198.9632721
35091;294;198.6042175
35092;294;198.245163
35093;294;198.0444336
35094;294;198
35095;294;198
35096;294;198
35097;294;198
35098;294.983551;197.3922272
35099;295.2763062;197.7322235
35100;294.8594971;197.6220551
35101;294.4002991;197.4442749
35102;294;197.2664948
35103;294;197.9454498
35104;294.4333801;198.6200409
35105;295.4436951;197.80513
35106;296.513031;197.056076
35107;309.4624939;185.6619568
35108;313.0796509;-9999
36026;299;209.2908173
